,run_id,n_neighbors,n_components,min_cluster_size,min_samples,metric,cluster_selection_method,label_count,cost
1266,1266,15,8,5,5,manhattan,leaf,122,0.5899100899100899
1448,1448,15,8,5,5,manhattan,leaf,122,0.5899100899100899
234,234,20,8,10,5,manhattan,leaf,66,0.5916583416583416
1116,1116,20,8,10,5,manhattan,leaf,66,0.5916583416583416
654,654,20,12,15,5,manhattan,leaf,53,0.5919080919080919
139,139,20,12,15,5,manhattan,leaf,53,0.5919080919080919
1381,1381,20,12,15,5,manhattan,leaf,53,0.5919080919080919
41,41,20,5,15,5,euclidean,leaf,47,0.5924075924075924
280,280,20,12,8,5,manhattan,leaf,82,0.5926573426573427
342,342,20,12,8,5,manhattan,leaf,82,0.5926573426573427
449,449,20,12,8,5,manhattan,leaf,82,0.5926573426573427
668,668,20,12,15,5,euclidean,leaf,52,0.5941558441558441
106,106,20,12,15,5,euclidean,leaf,52,0.5941558441558441
1380,1380,15,12,5,5,euclidean,leaf,133,0.5956543456543456
17,17,20,5,8,5,euclidean,leaf,84,0.5961538461538461
1187,1187,20,12,10,5,euclidean,leaf,70,0.5961538461538461
636,636,20,12,10,5,euclidean,leaf,70,0.5961538461538461
770,770,20,12,10,5,euclidean,leaf,70,0.5961538461538461
206,206,20,12,10,5,euclidean,leaf,70,0.5961538461538461
345,345,15,12,5,5,manhattan,leaf,125,0.5966533466533467
920,920,15,12,5,5,manhattan,leaf,125,0.5966533466533467
1156,1156,15,12,5,5,manhattan,leaf,125,0.5966533466533467
775,775,20,8,10,5,euclidean,leaf,70,0.5974025974025974
1190,1190,20,8,10,5,euclidean,leaf,70,0.5974025974025974
1344,1344,20,8,5,5,euclidean,leaf,128,0.6006493506493507
902,902,20,8,5,5,euclidean,leaf,128,0.6006493506493507
1305,1305,20,5,5,5,manhattan,leaf,118,0.6071428571428571
7,7,20,5,10,5,euclidean,leaf,72,0.6116383616383616
685,685,20,8,5,5,manhattan,leaf,121,0.6141358641358642
1059,1059,20,8,5,5,manhattan,leaf,121,0.6141358641358642
1376,1376,20,8,5,5,manhattan,leaf,121,0.6141358641358642
341,341,20,8,5,5,manhattan,leaf,121,0.6141358641358642
1334,1334,15,5,10,5,sokalsneath,leaf,3,0.741008991008991
136,136,15,5,10,5,sokalsneath,eom,3,0.741008991008991
457,457,15,5,15,5,rogerstanimoto,eom,3,0.741008991008991
201,201,15,5,5,5,rogerstanimoto,leaf,3,0.741008991008991
262,262,15,5,15,5,rogerstanimoto,eom,3,0.741008991008991
388,388,15,5,8,5,rogerstanimoto,eom,3,0.741008991008991
1426,1426,15,5,10,5,sokalsneath,eom,3,0.741008991008991
1399,1399,15,5,15,5,sokalsneath,eom,3,0.741008991008991
1420,1420,15,5,10,5,sokalsneath,leaf,3,0.741008991008991
359,359,15,5,15,5,rogerstanimoto,leaf,3,0.741008991008991
326,326,15,5,5,5,sokalsneath,leaf,3,0.741008991008991
469,469,15,5,15,5,sokalsneath,leaf,3,0.741008991008991
281,281,15,5,5,5,sokalsneath,leaf,3,0.741008991008991
558,558,15,5,15,5,sokalsneath,eom,3,0.741008991008991
873,873,15,5,5,5,sokalsneath,eom,3,0.741008991008991
954,954,15,5,8,5,rogerstanimoto,eom,3,0.741008991008991
932,932,15,5,15,5,rogerstanimoto,leaf,3,0.741008991008991
1000,1000,15,5,15,5,sokalsneath,leaf,3,0.741008991008991
1016,1016,15,5,15,5,rogerstanimoto,eom,3,0.741008991008991
734,734,15,5,5,5,rogerstanimoto,eom,3,0.741008991008991
907,907,15,5,5,5,rogerstanimoto,eom,3,0.741008991008991
1031,1031,15,5,5,5,rogerstanimoto,leaf,3,0.741008991008991
1053,1053,15,5,10,5,sokalsneath,leaf,3,0.741008991008991
1299,1299,15,5,8,5,sokalsneath,leaf,3,0.741008991008991
1132,1132,15,5,15,5,sokalsneath,leaf,3,0.741008991008991
908,908,15,12,15,5,sokalsneath,leaf,3,0.7647352647352648
559,559,15,12,15,5,rogerstanimoto,eom,3,0.7647352647352648
408,408,15,12,5,5,rogerstanimoto,leaf,3,0.7647352647352648
1414,1414,15,12,5,5,sokalsneath,eom,3,0.7647352647352648
938,938,15,12,10,5,rogerstanimoto,leaf,3,0.7647352647352648
277,277,15,12,10,5,rogerstanimoto,leaf,3,0.7647352647352648
477,477,15,12,8,5,sokalsneath,leaf,3,0.7647352647352648
102,102,15,12,15,5,rogerstanimoto,leaf,3,0.7647352647352648
783,783,15,12,15,5,rogerstanimoto,eom,3,0.7647352647352648
971,971,15,12,8,5,rogerstanimoto,eom,3,0.7647352647352648
1353,1353,15,12,5,5,rogerstanimoto,eom,3,0.7647352647352648
691,691,15,12,15,5,rogerstanimoto,eom,3,0.7647352647352648
134,134,15,12,5,5,sokalsneath,leaf,3,0.7647352647352648
1461,1461,15,12,15,5,sokalsneath,eom,3,0.7647352647352648
1157,1157,15,12,10,5,sokalsneath,leaf,3,0.7647352647352648
1033,1033,15,12,8,5,sokalsneath,eom,3,0.7647352647352648
1445,1445,15,12,5,5,rogerstanimoto,eom,3,0.7647352647352648
1341,1341,15,12,8,5,sokalsneath,leaf,3,0.7647352647352648
1439,1439,15,12,5,5,rogerstanimoto,eom,3,0.7647352647352648
598,598,15,12,5,5,sokalsneath,leaf,3,0.7647352647352648
226,226,15,12,8,5,sokalsneath,eom,3,0.7647352647352648
68,68,15,12,5,5,rogerstanimoto,leaf,3,0.7647352647352648
472,472,15,12,8,5,rogerstanimoto,leaf,3,0.7647352647352648
935,935,15,8,15,5,sokalsneath,leaf,3,0.7947052947052947
51,51,15,8,15,5,sokalsneath,eom,3,0.7947052947052947
222,222,15,8,8,5,rogerstanimoto,leaf,3,0.7947052947052947
896,896,15,8,15,5,sokalsneath,leaf,3,0.7947052947052947
1044,1044,15,8,10,5,rogerstanimoto,eom,3,0.7947052947052947
369,369,15,8,15,5,rogerstanimoto,leaf,3,0.7947052947052947
1431,1431,15,8,5,5,rogerstanimoto,leaf,3,0.7947052947052947
454,454,15,8,8,5,sokalsneath,leaf,3,0.7947052947052947
455,455,15,8,8,5,sokalsneath,leaf,3,0.7947052947052947
1086,1086,15,8,15,5,rogerstanimoto,eom,3,0.7947052947052947
678,678,15,8,10,5,rogerstanimoto,eom,3,0.7947052947052947
1093,1093,15,8,5,5,sokalsneath,leaf,3,0.7947052947052947
31,31,15,8,10,5,rogerstanimoto,eom,3,0.7947052947052947
565,565,15,8,8,5,sokalsneath,leaf,3,0.7947052947052947
509,509,15,8,15,5,sokalsneath,leaf,3,0.7947052947052947
1358,1358,15,8,8,5,sokalsneath,eom,3,0.7947052947052947
623,623,15,8,8,5,rogerstanimoto,leaf,3,0.7947052947052947
608,608,15,8,8,5,rogerstanimoto,eom,3,0.7947052947052947
627,627,15,8,5,5,sokalsneath,leaf,3,0.7947052947052947
1149,1149,15,8,5,5,sokalsneath,leaf,3,0.7947052947052947
549,549,15,8,15,5,rogerstanimoto,leaf,3,0.7947052947052947
531,531,15,8,8,5,rogerstanimoto,eom,3,0.7947052947052947
690,690,15,8,8,5,rogerstanimoto,leaf,3,0.7947052947052947
1495,1495,15,8,10,3,sokalsneath,leaf,3,0.8893606393606394
1446,1446,15,8,15,3,sokalsneath,leaf,3,0.8893606393606394
179,179,15,8,8,3,rogerstanimoto,leaf,3,0.8893606393606394
1100,1100,15,8,5,3,sokalsneath,eom,3,0.8893606393606394
1108,1108,15,8,5,3,rogerstanimoto,leaf,3,0.8893606393606394
174,174,15,8,5,3,sokalsneath,eom,3,0.8893606393606394
173,173,15,8,10,3,rogerstanimoto,leaf,3,0.8893606393606394
331,331,15,8,10,3,rogerstanimoto,leaf,3,0.8893606393606394
901,901,15,8,5,3,rogerstanimoto,eom,3,0.8893606393606394
897,897,15,8,8,3,sokalsneath,leaf,3,0.8893606393606394
816,816,15,8,5,3,sokalsneath,leaf,3,0.8893606393606394
450,450,15,8,15,3,rogerstanimoto,leaf,3,0.8893606393606394
247,247,15,8,8,3,sokalsneath,eom,3,0.8893606393606394
76,76,15,8,15,3,rogerstanimoto,eom,3,0.8893606393606394
843,843,15,8,15,3,rogerstanimoto,eom,3,0.8893606393606394
487,487,15,8,5,3,rogerstanimoto,eom,3,0.8893606393606394
504,504,15,8,5,3,sokalsneath,leaf,3,0.8893606393606394
1475,1475,15,8,10,3,sokalsneath,eom,3,0.8893606393606394
395,395,15,8,15,3,sokalsneath,leaf,3,0.8893606393606394
632,632,15,8,15,3,rogerstanimoto,leaf,3,0.8893606393606394
818,818,15,8,8,3,sokalsneath,eom,3,0.8893606393606394
1316,1316,15,8,10,3,sokalsneath,leaf,3,0.8893606393606394
273,273,15,8,5,3,sokalsneath,eom,3,0.8893606393606394
764,764,15,8,5,3,sokalsneath,leaf,3,0.8893606393606394
354,354,15,8,10,3,rogerstanimoto,eom,3,0.8893606393606394
1383,1383,15,8,8,3,rogerstanimoto,leaf,3,0.8893606393606394
1166,1166,20,8,8,3,sokalsneath,eom,3,0.9433066933066933
159,159,20,8,15,3,sokalsneath,eom,3,0.9433066933066933
737,737,20,8,15,3,sokalsneath,leaf,3,0.9433066933066933
1441,1441,20,8,15,3,sokalsneath,leaf,3,0.9433066933066933
1007,1007,20,8,5,3,rogerstanimoto,eom,3,0.9433066933066933
625,625,20,8,8,3,rogerstanimoto,eom,3,0.9433066933066933
1338,1338,20,8,5,3,rogerstanimoto,leaf,3,0.9433066933066933
708,708,20,8,5,3,sokalsneath,leaf,3,0.9433066933066933
1078,1078,20,8,5,3,rogerstanimoto,eom,3,0.9433066933066933
122,122,20,8,5,3,sokalsneath,leaf,3,0.9433066933066933
978,978,20,8,5,3,rogerstanimoto,leaf,3,0.9433066933066933
1429,1429,20,8,15,3,sokalsneath,leaf,3,0.9433066933066933
459,459,20,8,10,3,rogerstanimoto,eom,3,0.9433066933066933
322,322,20,8,8,3,sokalsneath,leaf,3,0.9433066933066933
832,832,20,8,15,3,sokalsneath,eom,3,0.9433066933066933
1370,1370,20,8,5,3,rogerstanimoto,leaf,3,0.9433066933066933
1398,1398,20,8,15,3,sokalsneath,leaf,3,0.9433066933066933
869,869,20,8,15,3,sokalsneath,eom,3,0.9433066933066933
1386,1386,20,8,5,3,sokalsneath,leaf,3,0.9433066933066933
957,957,20,8,15,3,rogerstanimoto,leaf,3,0.9433066933066933
330,330,20,8,5,3,rogerstanimoto,leaf,3,0.9433066933066933
517,517,20,8,15,3,sokalsneath,leaf,3,0.9433066933066933
931,931,20,8,15,3,sokalsneath,leaf,3,0.9433066933066933
48,48,20,8,8,3,rogerstanimoto,eom,3,0.9433066933066933
657,657,20,8,10,3,sokalsneath,leaf,3,0.9433066933066933
276,276,20,8,10,3,rogerstanimoto,eom,3,0.9433066933066933
536,536,20,8,5,3,rogerstanimoto,eom,3,0.9433066933066933
284,284,20,8,8,3,sokalsneath,eom,3,0.9433066933066933
61,61,20,8,8,3,sokalsneath,leaf,3,0.9433066933066933
128,128,15,12,8,1,rogerstanimoto,leaf,3,0.967032967032967
436,436,15,12,8,1,sokalsneath,leaf,3,0.967032967032967
831,831,15,12,8,1,rogerstanimoto,eom,3,0.967032967032967
1074,1074,15,12,5,1,sokalsneath,leaf,3,0.967032967032967
807,807,15,12,5,1,rogerstanimoto,leaf,3,0.967032967032967
835,835,15,12,8,1,sokalsneath,leaf,3,0.967032967032967
141,141,15,12,10,1,rogerstanimoto,eom,3,0.967032967032967
975,975,15,12,10,1,sokalsneath,eom,3,0.967032967032967
150,150,15,12,8,1,rogerstanimoto,eom,3,0.967032967032967
872,872,15,12,10,1,sokalsneath,leaf,3,0.967032967032967
1138,1138,15,12,8,1,sokalsneath,leaf,3,0.967032967032967
211,211,15,12,8,1,rogerstanimoto,leaf,3,0.967032967032967
511,511,15,12,8,1,sokalsneath,eom,3,0.967032967032967
1466,1466,15,12,8,1,sokalsneath,leaf,3,0.967032967032967
912,912,15,12,5,1,rogerstanimoto,leaf,3,0.967032967032967
1438,1438,15,12,8,1,sokalsneath,leaf,3,0.967032967032967
1192,1192,15,12,10,1,rogerstanimoto,eom,3,0.967032967032967
184,184,15,12,10,1,sokalsneath,leaf,3,0.967032967032967
619,619,15,12,5,1,rogerstanimoto,eom,3,0.967032967032967
30,30,15,12,8,1,sokalsneath,leaf,3,0.967032967032967
65,65,15,12,8,1,sokalsneath,eom,3,0.967032967032967
40,40,20,12,10,5,rogerstanimoto,leaf,1,1.0
1,1,15,12,15,1,rogerstanimoto,eom,1,1.0
1234,1234,20,12,5,5,sokalsneath,leaf,1,1.0
21,21,20,12,10,5,rogerstanimoto,leaf,1,1.0
1103,1103,15,12,15,1,rogerstanimoto,leaf,1,1.0
62,62,20,12,8,5,rogerstanimoto,eom,1,1.0
290,290,20,12,15,5,rogerstanimoto,leaf,1,1.0
105,105,15,12,15,1,sokalsneath,eom,1,1.0
1345,1345,20,12,15,5,sokalsneath,leaf,1,1.0
620,620,20,12,5,5,sokalsneath,eom,1,1.0
617,617,20,12,5,5,rogerstanimoto,leaf,1,1.0
591,591,20,12,15,5,sokalsneath,leaf,1,1.0
588,588,20,12,15,5,sokalsneath,leaf,1,1.0
1210,1210,20,12,5,5,rogerstanimoto,eom,1,1.0
545,545,15,12,15,1,sokalsneath,eom,1,1.0
527,527,20,12,8,5,rogerstanimoto,eom,1,1.0
1365,1365,15,12,15,1,rogerstanimoto,leaf,1,1.0
746,746,20,12,8,5,rogerstanimoto,eom,1,1.0
484,484,20,12,10,5,rogerstanimoto,leaf,1,1.0
787,787,20,12,8,5,sokalsneath,eom,1,1.0
810,810,20,12,8,5,sokalsneath,eom,1,1.0
830,830,20,12,5,5,sokalsneath,eom,1,1.0
298,298,20,12,5,5,rogerstanimoto,leaf,1,1.0
1273,1273,20,12,15,5,sokalsneath,leaf,1,1.0
945,945,20,12,8,5,sokalsneath,leaf,1,1.0
952,952,20,12,10,5,sokalsneath,leaf,1,1.0
981,981,20,12,5,5,rogerstanimoto,leaf,1,1.0
998,998,20,12,15,5,rogerstanimoto,eom,1,1.0
1023,1023,15,12,15,1,sokalsneath,leaf,1,1.0
145,145,20,12,15,5,rogerstanimoto,eom,1,1.0
1085,1085,15,12,15,1,sokalsneath,leaf,1,1.0
1095,1095,20,12,10,5,rogerstanimoto,eom,1,1.0
1195,1195,15,12,15,1,sokalsneath,leaf,1,1.0
